custom_id,gt_cmd,matched_key,title,metapackages,total_score,kali-tools-information-gathering,kali-tools-802-11,kali-tools-rfid,kali-tools-bluetooth,kali-tools-sdr,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-fuzzing,kali-tools-web,kali-tools-database,kali-tools-voip,kali-tools-exploitation,kali-tools-sniffing-spoofing,kali-tools-hardware,kali-tools-wireless,kali-tools-post-exploitation,kali-tools-passwords,kali-tools-windows-resources,kali-tools-crypto-stego,kali-tools-reverse-engineering,kali-tools-forensics,kali-tools-reporting,kali-tools-gpu
row-2179,helm --debug --namespace default status web-server,helm,kubernetes-helm,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2180,helm --kube-as-user admin@example.com --namespace dev rollback api-gateway 3,helm,kubernetes-helm,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2181,helm --registry-config /root/custom-registry.json package my-chart,helm,kubernetes-helm,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2182,helm --kube-apiserver https://kube-api.internal:6443 --namespace legacy uninstall old-service,helm,kubernetes-helm,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2183,hotpatcher -N -l libtest.so 1234,hotpatcher,hotpatch,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2184,hotpatcher -N -l exploit.so -s init 5678,hotpatcher,hotpatch,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2185,hotpatcher -l debug.so -s setup -vvv 1111,hotpatcher,hotpatch,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2186,hotpatcher -N -l stub.so -x stub_main 4444,hotpatcher,hotpatch,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2187,pedump-ruby --format json --verbose --sections malware.exe,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2188,nth --no-banner --file hashes.txt,nth,name-that-hash,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2189,name-that-hash --base64 --no-hashcat --text 'cm9vdDpzd29yZAo=',,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2190,nth --extreme --text '###5d41402abc4b2a76b9719d911017c592###',nth,name-that-hash,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2191,afl-addseeds --output fuzz_results seed1 more_seeds,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2192,afl-fuzz --output findings/ --input seeds/ --seed 12345 -n -- /usr/bin/app,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2193,afl-g++ --version,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2194,afl-g++ --shared -o libshared.so shared_lib.cpp,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2195,afl-gcc -c vuln.c,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2196,afl-gcc -o pie_exec -pie pie_program.c,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2197,afl-gotcpu,afl-gotcpu,aflplusplus,"kali-tools-fuzzing,kali-tools-vulnerability",1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2198,afl-lto --help,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2199,afl-network-client 192.168.1.10 8080,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2200,afl-persistent-config,afl-persistent-config,aflplusplus,"kali-tools-fuzzing,kali-tools-vulnerability",1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2201,afl-plot /results/fuzz1 /results/plots1,afl-plot,aflplusplus,"kali-tools-fuzzing,kali-tools-vulnerability",0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2202,opentaxii-add-api-root --default --description 'Internal threat intelligence data' --title 'Internal Threat Feed',opentaxii,opentaxii,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2203,opentaxii-add-collection --alias feed-01 --public-write --rootid intel-api --title 'Threat Intel Feed',opentaxii,opentaxii,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2204,opentaxii-add-collection --description 'Collected incident indicators' --public --rootid default --title 'Incident Data',opentaxii,opentaxii,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2205,opentaxii-add-collection --alias apt-obs --description 'Observed APT activity' --public --public-write --rootid threats --title 'APT Observations',opentaxii,opentaxii,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2206,opentaxii-add-collection --alias phish-camp --description 'Recent phishing TTPs' --public --public-write --rootid phish-root --title 'Phishing Campaigns',opentaxii,opentaxii,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2207,opentaxii-job-cleanup,opentaxii-job-cleanup,opentaxii,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2208,opentaxii-run-dev --help,opentaxii,opentaxii,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2209,decode-dimms --format --merge-cells --side-by-side -X bank0.hex bank1.hex,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2210,decode-vaio --help,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2211,"i2c-stub-from-dump 0x50,0x51 eeprom_dump.bin",,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2212,i2cdetect -l,i2cdetect,i2c-tools,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2213,i2cdump --force --yes 7 0x10 w,i2cdump,i2c-tools,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2214,i2cget 2 0x30 0x01 s p,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2215,i2ctransfer --verbose 3 w1@0x20 0x10,i2ctransfer,i2c-tools,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2216,javasnoop --help,javasnoop,javasnoop,"kali-tools-forensics,kali-tools-reverse-engineering",0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
row-2217,ffuf --json --mc 200 --url https://example.org/ --header 'Host: FUZZ' --wordlist hosts.txt,ffuf,ffuf,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2218,iaxflood 10.0.0.5 10.0.0.1 300,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2219,fusermount3 --help,fusermount3,fuse3,kali-tools-hardware,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
row-2220,mount.fuse sshfs#user@host:/remote/path /mnt/remote,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2221,mount.fuse3 cryfs#/encrypted /secret -o nosuid -t cryfs,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2222,filecompare --block-size 4m data1.bin data2.bin,filecompare,forensics-colorize,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2223,filecompare --help,filecompare,forensics-colorize,kali-tools-forensics,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2224,fierce --dns example.com,fierce,fierce,kali-tools-information-gathering,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2225,berate_ap --hidden -c 6 -w 2 -n wlan0 SecretNet MyPass123,berate_ap,berate-ap,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2226,berate_ap --daemon --mac-filter --mac-filter-accept /etc/hostapd/hostapd.accept -m bridge wlan0 eth0 PublicHotspot,berate_ap,berate-ap,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2227,berate_ap --list-running,berate_ap,berate-ap,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2228,berate_ap --stop wlan0,berate_ap,berate-ap,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2229,berate_ap --eap --eap-user-file /root/eap_users wlan0 eth0 CorpWiFi,berate_ap,berate-ap,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2230,berate_ap --mana --mana-loud --mana-manaout /tmp/mana.log wlan0,berate_ap,berate-ap,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2231,kali-deprecated kali-motd kali-setup https://www.kali.org/docs/general-use/kali-deprecated/,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2232,kali-setup --help,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2233,nfc-barcode --help,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2234,nfc-list --verbose,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2235,nfc-mfclassic r a u backup.mfd,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2236,nfc-mfultralight --full w backup.mfd,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2237,nfc-relay-picc --target,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2238,nfc-scan-device --intrusive,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2239,nfc-anticol --quiet,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2240,nfc-dep-initiator,nfc-dep-initiator,libnfc,"kali-tools-rfid,kali-tools-wireless",1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-2241,nfc-emulate-tag,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2242,nfc-emulate-uid --quiet DEADBEEF,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2243,nfc-mfsetuid --quiet A1B2C3D4,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2244,nfc-mfsetuid --quiet FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2245,nfc-poll -v,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2246,nfc-relay --help,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2247,pn53x-diagnose --help,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2248,pn53x-sam,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2249,pn53x-tamashell,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2250,sprayhound --domain corp.local --password Password123 -v,sprayhound,sprayhound,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2251,sprayhound --domain corp.net --domain-controller dc.corp.net --neo4j-port 7777 --password Autumn2023,sprayhound,sprayhound,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2252,httprint --noautossl -h www.example.com -s signatures.txt,httprint,httprint,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2253,httprint -h 192.168.1.1-192.168.1.254 -s db.txt -t 15000 -th 12,httprint,httprint,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2254,httprint -h http://test.site:8080/ -o test_output.html -r 5 -s sigs_final.txt -t 20000,httprint,httprint,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2255,cisco-decrypt DEADBEEF...012345678 424242...7261,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2256,pcf2vpnc client.pcf client.conf,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2257,vpnc --gateway 192.168.1.1 --id engineering --password pass456 --secret secret123 --username alice,vpnc,vpnc,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2258,vpnc-disconnect,vpnc-disconnect,vpnc,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2259,mfbc --config /etc/mfbc.conf --silent --port 8080,mfbc,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2260,mfile --config /etc/xplico.conf --silent --port 8080,mfile,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2261,mpaltalk --config-file config.cfg --silent --port 8080,mpaltalk,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2262,mwmail --config-file pop3.cfg --silent --print-log --port 110,mwmail,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2263,trigcap -a 5 -b 5 -f input.pcap -o output.pcap -t 100,trigcap,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2264,xplico --mode rltm --interface eth0,xplico,xplico,kali-tools-forensics,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
row-2265,eapmd5pass --challenge a1b2c3d4 --eapid 10 --response e5f6g7h8 --username admin --wordfile passwords.txt,eapmd5pass,eapmd5pass,"kali-tools-802-11,kali-tools-wireless",0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-2266,eapmd5pass --bssid AA:BB:CC:DD:EE:FF --interface wlan0mon --verbosity --verbosity --wordfile dict.txt,eapmd5pass,eapmd5pass,"kali-tools-802-11,kali-tools-wireless",0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-2267,patator mysql_login host=192.168.1.10 user=admin password=FILE0 0=/wordlists/mysql.txt -x ignore:fgrep='Access denied',,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2268,cupid-hostapd -B -P hostapd.pid hostapd.conf,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2269,cupid-hostapd_cli deauthenticate aa:bb:cc:dd:ee:ff,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2270,cupid-wpa_passphrase GuestNet guestpass,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2271,netscanner --frame-rate 15 --tick-rate 2.5,netscanner,netscanner,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2272,netscanner --version,netscanner,netscanner,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2273,skipfish -D cdn.example.com -b f -W wf.wordlist -o 202 http://192.168.1.202/wordpress,skipfish,skipfish,kali-tools-web,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2274,subfinder --json --output output.jsonl --domain example.com,subfinder,subfinder,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2275,"subfinder --exclude-sources alienvault,zoomeye --list domains.txt --output-dir results/",subfinder,subfinder,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2276,subfinder --list-sources,subfinder,subfinder,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2277,subfinder --all --max-time 15 --timeout 45 --list domains.txt,subfinder,subfinder,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2278,"subfinder --no-color --sources crtsh,github --verbose --domain shop.example.com",subfinder,subfinder,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2279,subfinder --exclude-ip --output resolved.txt --rlist resolvers.txt --domain internal.app.io,subfinder,subfinder,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2280,svcrack --dictionary passwords.txt --save session1 --username 100 10.0.0.1,svcrack,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2281,svcrack --dictionary - --externalip 203.0.113.5 --quiet --username guest 10.10.10.10,svcrack,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2282,svcrash --auto --astlog '' -d 192.168.1.100 -p 5060,svcrash,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2283,svreport --verbose list,svreport,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2284,svreport --session map_results --type svmap --verbose stats,svreport,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2285,svwar --dictionary dictionary.txt --save scan1 10.0.0.2,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2286,svwar --bindingip 192.168.1.10 --localport 5070 -6 2001:db8::1,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2287,svwar --enablecompact --enabledefaults 192.168.1.50,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2288,svwar --extensions 1-9999 --force --zeropadding 4 sip.example.com,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2289,svwar --resume last_scan 10.10.10.10,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2290,svwar --extensions 200-300 --maximumtime 60 --template EXT%#03i 192.168.0.20,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2291,svwar --autogetip --externalip 203.0.113.45 --quiet 10.0.0.3,svwar,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2292,svmap --verbose 192.168.1.0/24,svmap,sipvicious,"kali-tools-passwords,kali-tools-voip,kali-tools-vulnerability",0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
row-2293,dumpzilla '/root/.mozilla/firefox/k780shir.default/' --All,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2294,findomain --ip --verbose --target example.com,findomain,findomain,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2295,findomain --import-subdomains known_subs.txt --no-discover --target example.com,findomain,findomain,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2296,findomain --exclude test --exclude dev --resolved --target example.com,findomain,findomain,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2297,findomain --as-resolver --no-wildcards --quiet --file domains.txt,findomain,findomain,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2298,findomain --http-timeout 10 --no-double-dns-check --resolvers resolvers.txt --target example.com,findomain,findomain,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2299,spraykatz --password aad3b435b51404eeaad3b435b51404ee:31d6cfe0d16ae931b73c59d7e0c089c0 --targets targets.txt --username svc_account --verbosity debug,spraykatz,spraykatz,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2300,spraykatz --domain . --password secret123 --targets 10.0.0.5 --username john,spraykatz,spraykatz,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2301,spraykatz --password cleanpass --remove --targets cleanup_targets.txt --username cleanup,spraykatz,spraykatz,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2302,spraykatz --domain example.com --password alicepass --targets 172.16.0.1-172.16.0.10 --username alice --wait 200,spraykatz,spraykatz,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2303,kerberoast --help,kerberoast,kerberoast,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2304,testssl --full --show-each --wide https://example.com,testssl,testssl.sh,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2305,testssl --heartbleed example.com,testssl,testssl.sh,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2306,testssl --file targets.txt --mode serial --warnings batch,testssl,testssl.sh,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2307,testssl --vulnerable --jsonfile results.json example.com,testssl,testssl.sh,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2308,testssl --connect-timeout 15 --openssl /usr/local/bin/openssl example.com,testssl,testssl.sh,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2309,cosign --output-file verify.log verify-blob /tmp/artifact.bin,cosign,cosign,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2310,cosign save docker.io/user/app:v1 /backup/signatures,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2311,cosign --timeout 2m0s tree quay.io/secured/repo:stable,cosign,cosign,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2312,tmux -2,tmux,tmux,"kali-tools-802-11,kali-tools-wireless",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-2313,tmux -L mysocket top,tmux,tmux,"kali-tools-802-11,kali-tools-wireless",0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
row-2314,urlcrazy --keyboard dvorak example.com,urlcrazy,urlcrazy,kali-tools-information-gathering,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-2315,minicom --setup,minicom,minicom,kali-tools-hardware,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
